Diphtheria, Kuwait, 0
Measles, Kuwait, 13
Measles, Liberia, 2200
Diphtheria, Latvia, 2
Japanese encephalitis, Latvia, 0
Diphtheria, Morocco, 0
Measles, Marshall Islands, 0
Diphtheria, Macedonia, 0
Measles, Myanmar, 190
Diphtheria, Montenegro, 0
Measles, Mauritania, 1292
Measles, Mauritius, 12
Measles, Nicaragua, 0
Measles, Niue, 0
Japanese encephalitis, Nepal, 183
Measles, Nepal, 190
Measles, Oman, 3
Measles, Pakistan, 4321
Measles, Philippines, 6368
Diphtheria, Palau, 0
Japanese encephalitis, Palau, 0
Measles, Poland, 13
Measles, Portugal, 5
Measles, Qatar, 295
Diphtheria, Russian Federation, 9
Measles, Saudi Arabia, 334
Diphtheria, Sudan, 1
Japanese encephalitis, Solomon Islands, 0
Japanese encephalitis, Slovakia, 0
Diphtheria, Slovenia, 0
Japanese encephalitis, Slovenia, 0
Measles, Swaziland, 313
Diphtheria, Seychelles, 0
Diphtheria, Togo, 0
Measles, Togo, 120
Diphtheria, Thailand, 65
Diphtheria, Ukraine, 17
Diphtheria, Saint Vincent and the Grenadines, 0
Diphtheria, Venezuela, 0
Japanese encephalitis, Samoa, 0
Measles, Samoa, 8
Diphtheria, Zimbabwe, 0
Measles, Zimbabwe, 9696
Pertussis, Afghanistan, 0
Pertussis, Andorra, 0
Mumps, United Arab Emirates, 396
Mumps, Antigua and Barbuda, 0
Pertussis, Belgium, 133
Pertussis, Benin, 53
Mumps, Bahrain, 46
Pertussis, Bolivia, 0
Mumps, Brazil, 0
Pertussis, Brunei Darussalam, 1
Mumps, Bhutan, 218
Pertussis, Bhutan, 0
Pertussis, Congo, 0
Mumps, Costa Rica, 17
Pertussis, Costa Rica, 71
Mumps, Cuba, 1
Pertussis, Djibouti, 0
Pertussis, Algeria, 0
Pertussis, Estonia, 1295
Mumps, United Kingdom, 4527
Pertussis, Guinea, 0
Pertussis, Gambia, 0
Pertussis, Grenada, 0
Mumps, Haiti, 0
Mumps, Hungary, 0
Mumps, Iceland, 2
Mumps, Jamaica, 1
Pertussis, Jamaica, 0
Plague, Cambodia, 0
Mumps, Republic of Korea, 6104
Pertussis, Republic of Korea, 18
Pertussis, Lebanon, 19
Mumps, Lithuania, 87
Pertussis, Luxembourg, 0
Pertussis, Maldives, 0
Plague, Marshall Islands, 0
Pertussis, Macedonia, 2
Pertussis, Mozambique, 0
Mumps, Mauritius, 2
Mumps, Netherlands, 562
Mumps, New Zealand, 14
Mumps, Oman, 575
Pertussis, Philippines, 62
Mumps, Palau, 0
Mumps, Poland, 2754
Pertussis, Poland, 1266
Mumps, Romania, 286
Pertussis, Romania, 29
Pertussis, Sudan, 209
Mumps, Singapore, 452
Pertussis, Singapore, 8
Mumps, Slovenia, 5
Mumps, Sweden, 24
Pertussis, Togo, 53
Mumps, Thailand, 15165
Pertussis, Tonga, 0
Mumps, Tuvalu, 0
Mumps, Uruguay, 169
Mumps, Uzbekistan, 1418
Pertussis, Samoa, 22
Pertussis, Zimbabwe, 0
Congenital Rubella Syndrome, Albania, 0
Tetanus, Central African Republic, 20
Rubella, Switzerland, 12
Neonatal tetanus, Democratic Republic of the Congo, 990
Congenital Rubella Syndrome, Cook Islands, 0
Rubella, Cook Islands, 0
Neonatal tetanus, Cook Islands, 0
Tetanus, Colombia, 71
Yellow fever, Cabo Verde, 0
Congenital Rubella Syndrome, Costa Rica, 0
Congenital Rubella Syndrome, Cuba, 0
Neonatal tetanus, Cuba, 0
Tetanus, Cuba, 1
Yellow fever, Cyprus, 0
Congenital Rubella Syndrome, Czech Republic, 0
Yellow fever, Germany, 0
Congenital Rubella Syndrome, Djibouti, 5
Neonatal tetanus, Djibouti, 0
Tetanus, Djibouti, 0
Yellow fever, Dominica, 0
Rubella, Denmark, 0
Congenital Rubella Syndrome, Algeria, 0
Neonatal tetanus, Ecuador, 2
Tetanus, Ecuador, 2
Yellow fever, Ecuador, 0
Rubella, Spain, 9
Neonatal tetanus, Spain, 0
Tetanus, Estonia, 0
Yellow fever, Estonia, 0
Rubella, Ethiopia, 130
Neonatal tetanus, Fiji, 0
Tetanus, France, 14
Congenital Rubella Syndrome, United Kingdom, 0
Rubella, United Kingdom, 31
Neonatal tetanus, United Kingdom, 0
Neonatal tetanus, Georgia, 0
Tetanus, Georgia, 7
Yellow fever, Georgia, 0
Rubella, Gambia, 14
Tetanus, Greece, 5
Congenital Rubella Syndrome, Grenada, 0
Rubella, Grenada, 0
Neonatal tetanus, Grenada, 0
Yellow fever, Croatia, 0
Congenital Rubella Syndrome, Haiti, 0
Neonatal tetanus, Hungary, 0
Yellow fever, Hungary, 0
Rubella, Indonesia, 1308
Tetanus, India, 1574
Congenital Rubella Syndrome, Ireland, 0
Neonatal tetanus, Ireland, 0
Rubella, Iraq, 15
Neonatal tetanus, Iraq, 11
Rubella, Israel, 1
Neonatal tetanus, Italy, 0
Tetanus, Italy, 57
Congenital Rubella Syndrome, Jamaica, 0
Tetanus, Jordan, 0
Yellow fever, Jordan, 0
Congenital Rubella Syndrome, Japan, 0
Congenital Rubella Syndrome, Kazakhstan, 0
Congenital Rubella Syndrome, Kyrgyzstan, 0
Neonatal tetanus, Kyrgyzstan, 0
Neonatal tetanus, Kiribati, 0
Tetanus, Kiribati, 0
Rubella, Republic of Korea, 21
Tetanus, Laos, 14
Congenital Rubella Syndrome, Lebanon, 0
Yellow fever, Liberia, 1
Neonatal tetanus, Lithuania, 0
Congenital Rubella Syndrome, Latvia, 0
Rubella, Latvia, 0
Congenital Rubella Syndrome, Republic of Moldova, 0
Rubella, Republic of Moldova, 0
Congenital Rubella Syndrome, Maldives, 0
Rubella, Mexico, 0
Neonatal tetanus, Macedonia, 0
Neonatal tetanus, Montenegro, 0
Tetanus, Montenegro, 0
Tetanus, Mauritania, 1
Rubella, Malawi, 28
Congenital Rubella Syndrome, Namibia, 0
Neonatal tetanus, Namibia, 10
Rubella, Nigeria, 450
Neonatal tetanus, Nigeria, 176
Yellow fever, Nicaragua, 0
Congenital Rubella Syndrome, Niue, 0
Tetanus, Norway, 0
Congenital Rubella Syndrome, Nauru, 0
Neonatal tetanus, Nauru, 0
Tetanus, Nauru, 0
Congenital Rubella Syndrome, Oman, 0
Rubella, Oman, 2
Tetanus, Oman, 2
Neonatal tetanus, Panama, 0
Neonatal tetanus, Philippines, 126
Congenital Rubella Syndrome, Palau, 0
Rubella, Palau, 0
Neonatal tetanus, Papua New Guinea, 32
Congenital Rubella Syndrome, Poland, 1
Congenital Rubella Syndrome, Portugal, 0
Tetanus, Portugal, 3
Neonatal tetanus, Qatar, 0
Tetanus, Romania, 9
Rubella, Russian Federation, 547
Rubella, Saudi Arabia, 35
Neonatal tetanus, Senegal, 12
Tetanus, Senegal, 21
Rubella, Solomon Islands, 0
Neonatal tetanus, Solomon Islands, 0
Congenital Rubella Syndrome, El Salvador, 0
Rubella, El Salvador, 0
Neonatal tetanus, El Salvador, 2
Tetanus, El Salvador, 2
Yellow fever, Sao Tome and Principe, 0
Rubella, Suriname, 0
Neonatal tetanus, Slovakia, 0
Tetanus, Slovakia, 0
Congenital Rubella Syndrome, Slovenia, 0
Yellow fever, Sweden, 0
Congenital Rubella Syndrome, Seychelles, 0
Tetanus, Seychelles, 0
Neonatal tetanus, Chad, 279
Congenital Rubella Syndrome, Thailand, 0
Congenital Rubella Syndrome, Turkmenistan, 0
Yellow fever, Tonga, 0
Congenital Rubella Syndrome, Trinidad and Tobago, 0
Rubella, Turkey, 64
Rubella, Tuvalu, 0
Rubella, United Republic of Tanzania, 121
Rubella, Ukraine, 2333
Tetanus, Ukraine, 13
Congenital Rubella Syndrome, Venezuela, 0
Neonatal tetanus, Vanuatu, 0
Diphtheria, Armenia, 0
Diphtheria, Solomon Islands, 0
Diphtheria, El Salvador, 0
Diphtheria, Afghanistan, 0
Diphtheria, Burundi, 0
Diphtheria, Croatia, 0
Diphtheria, Oman, 0
Diphtheria, Jordan, 0
Diphtheria, Burkina Faso, 0
Diphtheria, Haiti, 2
Diphtheria, Sudan, 193.00
Diphtheria, Canada, 1.00
Diphtheria, Liberia, 0
Diphtheria, Guinea, 0
Diphtheria, Namibia, 2
Diphtheria, Cook Islands, 0
Diphtheria, Jamaica, 0
Diphtheria, Djibouti, 0
Diphtheria, New Zealand, 20
Diphtheria, Syria, 0
Diphtheria, Austria, 0
Diphtheria, Bolivia, 0
Diphtheria, Nepal, 94.00
Diphtheria, Mauritius, 0
Diphtheria, Palau, 0
Diphtheria, Vanuatu, 0
Diphtheria, Japan, 0
Diphtheria, Guatemala, 0
Diphtheria, Andorra, 0
H5N1 influenza, Thailand, 0
H5N1 influenza, Cambodia, 3.00
H5N1 influenza, Nigeria, 0
Japanese encephalitis, San Marino, 0
Japanese encephalitis, Japan, 9.00
Japanese encephalitis, Slovakia, 0
Japanese encephalitis, Madagascar, 0
Japanese encephalitis, Bulgaria, 0
Japanese encephalitis, Hungary, 0
Japanese encephalitis, Croatia, 0
Measles, Chile, 6.00
Measles, Samoa, 0
Measles, Rwanda, 31.00
Measles, Guinea, 11.00
Measles, Belize, 0
Measles, Saint Lucia, 0
Measles, Timor-Leste, 763.00
Measles, Bosnia and Herzegovina, 10
Measles, Uruguay, 0
Measles, Burkina Faso, 860
Measles, Cuba, 0
Measles, Italy, 5189.00
Measles, Seychelles, 0
Measles, Costa Rica, 0
Measles, Botswana, 8.00
Measles, Bahamas, 0
Measles, Suriname, 0
Measles, Azerbaijan, 0
Measles, Benin, 426.00
Measles, Papua New Guinea, 0
Measles, South Sudan, 1256.00
Measles, Luxembourg, 6.00
Measles, Georgia, 64.00
Measles, Denmark, 84.00
Measles, Estonia, 7.00
Measles, Malaysia, 1569.00
Measles, Romania, 4189.00
Measles, Brazil, 43.00
Measles, Chad, 8650
Measles, Niger, 771.00
Measles, Cyprus, 0
Measles, Guyana, 0
Measles, Mali, 24.00
Measles, Malawi, 26.00
Measles, Qatar, 101.00
Meningitis, Cote d'Ivoire, 500
Meningitis, Benin, 1165.00
Meningitis, Democratic Republic of the Congo, 10141.00
Mumps, Ireland, 177.00
Mumps, Solomon Islands, 0
Mumps, Guyana, 0
Mumps, Grenada, 0
Mumps, Ukraine, 955.00
Mumps, Lesotho, 0
Mumps, Slovenia, 4.00
Mumps, Nepal, 39023.00
Mumps, Nigeria, 0
Mumps, Ecuador, 733.00
Mumps, Timor-Leste, 0
Mumps, Costa Rica, 1.00
Mumps, Belize, 0
Mumps, Saint Lucia, 0
Mumps, Russian Federation, 406.00
Mumps, Peru, 0
Mumps, Egypt, 531.00
Mumps, Honduras, 143.00
Mumps, Dominica, 0
Mumps, United Kingdom, 2716.00
Mumps, Macedonia, 111.00
Mumps, Greece, 1.00
Mumps, Sweden, 38.00
Mumps, Republic of Korea, 6241.00
Mumps, Republic of Moldova, 143.00
Mumps, Malta, 0
Mumps, Cyprus, 0
Mumps, Oman, 121.00
Pertussis, Macedonia, 6.00
Pertussis, Burundi, 0
Pertussis, Mauritius, 0
Pertussis, Cabo Verde, 1.00
Pertussis, Ecuador, 3.00
Pertussis, Nicaragua, 87.00
Pertussis, Kiribati, 0
Pertussis, Kyrgyzstan, 77.00
Pertussis, Yemen, 2280
Pertussis, Bhutan, 0
Pertussis, Slovakia, 936.00
Pertussis, Honduras, 113.00
Pertussis, Eritrea, 91.00
Pertussis, Georgia, 33.00
Pertussis, Zambia, 0
Pertussis, Malaysia, 248.00
Pertussis, Laos, 38.00
Pertussis, Republic of Moldova, 102
Pertussis, Sudan, 132
Pertussis, Belgium, 103.00
Pertussis, Tunisia, 0
Pertussis, Russian Federation, 4733.00
Pertussis, Argentina, 1594.00
Pertussis, Sri Lanka, 23.00
Pertussis, Togo, 34.00
Plague, Democratic Republic of the Congo, 131.00
Plague, United Republic of Tanzania, 7.00
Congenital Rubella Syndrome, Costa Rica, 0
Congenital Rubella Syndrome, South Korea, 0
Congenital Rubella Syndrome, Azerbaijan, 0
Congenital Rubella Syndrome, Japan, 1.00
Congenital Rubella Syndrome, Belize, 0
Congenital Rubella Syndrome, Iceland, 0
Congenital Rubella Syndrome, Sri Lanka, 3.00
Congenital Rubella Syndrome, Grenada, 0
Congenital Rubella Syndrome, Ecuador, 0
Congenital Rubella Syndrome, Brunei Darussalam, 0
Congenital Rubella Syndrome, Ireland, 0
Congenital Rubella Syndrome, United States of America, 0
Congenital Rubella Syndrome, Syria, 0
Congenital Rubella Syndrome, Switzerland, 0
Congenital Rubella Syndrome, Palau, 0
Congenital Rubella Syndrome, Hungary, 0
Congenital Rubella Syndrome, Algeria, 0
Congenital Rubella Syndrome, El Salvador, 0
Congenital Rubella Syndrome, Uzbekistan, 0
Congenital Rubella Syndrome, Lesotho, 0
Congenital Rubella Syndrome, Seychelles, 0
Congenital Rubella Syndrome, Singapore, 2
Congenital Rubella Syndrome, Jamaica, 0
Rubella, Spain, 30
Rubella, Turkmenistan, 0
Rubella, Iceland, 0
Rubella, Ireland, 6.00
Rubella, Cuba, 0
Rubella, Liberia, 0
Rubella, Venezuela, 0
Rubella, Honduras, 0
Rubella, Portugal, 0
Rubella, Palau, 0
Rubella, Nigeria, 3691.00
Rubella, Qatar, 16.00
Rubella, Macedonia, 8.00
Rubella, Burundi, 67.00
Rubella, Kazakhstan, 44.00
Rubella, Swaziland, 20
Rubella, Niger, 19.00
Rubella, Mauritius, 4.00
Rubella, Slovakia, 0
Rubella, Algeria, 170
Rubella, Haiti, 0
Rubella, Slovenia, 0
Rubella, Malta, 1.00
Rubella, Laos, 169.00
Rubella, United Kingdom, 5.00
Rubella, Angola, 24.00
Rubella, El Salvador, 0
Rubella, Seychelles, 0
Neonatal tetanus, Czech Republic, 0
Neonatal tetanus, Niger, 11.00
Neonatal tetanus, Mongolia, 0
Neonatal tetanus, Andorra, 0
Neonatal tetanus, Cyprus, 0
Neonatal tetanus, Honduras, 2
Neonatal tetanus, Ethiopia, 33.00
Neonatal tetanus, Mali, 11.00
Neonatal tetanus, Lithuania, 0
Neonatal tetanus, Cuba, 0
Neonatal tetanus, Turkey, 0
Neonatal tetanus, Iceland, 0
Neonatal tetanus, Costa Rica, 0
Neonatal tetanus, Sweden, 0
Neonatal tetanus, Democratic Republic of the Congo, 888.00
Neonatal tetanus, Panama, 0
Neonatal tetanus, Eritrea, 0
Neonatal tetanus, Somalia, 233.00
Neonatal tetanus, Palau, 0
Neonatal tetanus, Tunisia, 0
Neonatal tetanus, Israel, 0
Tetanus, Malta, 0
Tetanus, Guatemala, 2
Tetanus, Thailand, 109.00
Tetanus, Bangladesh, 644.00
Tetanus, Guinea-Bissau, 0
Tetanus, Cyprus, 0
Tetanus, Italy, 58.00
Tetanus, Cabo Verde, 2
Tetanus, Saint Vincent and the Grenadines, 0
Tetanus, Maldives, 3.00
Tetanus, Honduras, 14.00
Tetanus, Burkina Faso, 3.00
Tetanus, Indonesia, 210
Tetanus, Portugal, 0
Tetanus, Australia, 3.00
Tetanus, Togo, 28.00
Tetanus, Kyrgyzstan, 0
Tetanus, Liberia, 3.00
Tetanus, Saudi Arabia, 26.00
Tetanus, Singapore, 0
Tetanus, Sierra Leone, 112
Tetanus, Cook Islands, 0
Tetanus, Canada, 2
Tetanus, Congo, 0
Tetanus, Nicaragua, 0
Tetanus, Belarus, 0
Tetanus, Israel, 0
Yellow fever, Saint Lucia, 0
Yellow fever, Argentina, 0
Yellow fever, Austria, 0
Yellow fever, Burkina Faso, 1024.00
Yellow fever, Iraq, 0
Yellow fever, Chile, 0
Yellow fever, Slovenia, 0
Yellow fever, Seychelles, 0
Yellow fever, Maldives, 0
Yellow fever, South Korea, 0
Yellow fever, Bahamas, 0
Yellow fever, Chad, 122
Yellow fever, Andorra, 0
Yellow fever, Morocco, 0
Yellow fever, Oman, 0
Yellow fever, Israel, 0
Yellow fever, Madagascar, 0
Yellow fever, Cuba, 0
Yellow fever, Montenegro, 0
Yellow fever, Peru, 13.00
Yellow fever, Mali, 0
Yellow fever, Zambia, 0
Yellow fever, Paraguay, 0
Yellow fever, Benin, 0
Yellow fever, Saint Kitts and Nevis, 0
Cholera, Vietnam, 471
Cholera, Yemen, 55
Cholera, Cameroon, 804
Cholera, Democratic Republic of the Congo, 22899
Cholera, Mozambique, 19679
Cholera, Senegal, 4
Cholera, Zimbabwe, 68153
Cholera, Cote d'Ivoire, 5
Cholera, Botswana, 15
Cholera, Congo, 93
Cholera, Guinea, 42
Cholera, Germany, 4
Cholera, China, 157
Cholera, India, 5155
Cholera, Nigeria, 44456
Cholera, United Republic of Tanzania, 4469
Cholera, Angola, 1810
Cholera, Benin, 755
Cholera, Burundi, 1072
Cholera, Kenya, 74
Tetanus, Belize, 0
Rubella, Botswana, 13
Tetanus, Botswana, 0
Rubella, Canada, 12
Yellow fever, Canada, 0
Rubella, Cameroon, 48
Congenital Rubella Syndrome, Congo, 0
Rubella, Congo, 10
Tetanus, Cook Islands, 0
Yellow fever, Comoros, 0
Yellow fever, Cuba, 0
Neonatal tetanus, Cyprus, 0
Neonatal tetanus, Czech Republic, 0
Yellow fever, Czech Republic, 0
Congenital Rubella Syndrome, Germany, 0
Rubella, Dominica, 0
Neonatal tetanus, Dominica, 0
Neonatal tetanus, Dominican Republic, 0
Neonatal tetanus, Algeria, 0
Neonatal tetanus, Eritrea, 0
Neonatal tetanus, Estonia, 0
Congenital Rubella Syndrome, Fiji, 0
Tetanus, United Kingdom, 9
Congenital Rubella Syndrome, Georgia, 0
Tetanus, Ghana, 79
Tetanus, Gambia, 0
Tetanus, Grenada, 0
Congenital Rubella Syndrome, Croatia, 0
Rubella, Croatia, 1
Yellow fever, Haiti, 0
Neonatal tetanus, Indonesia, 137
Neonatal tetanus, India, 373
Tetanus, Ireland, 0
Congenital Rubella Syndrome, Iran, 0
Rubella, Iceland, 0
Tetanus, Israel, 0
Congenital Rubella Syndrome, Italy, 0
Tetanus, Jamaica, 3
Yellow fever, Jamaica, 0
Neonatal tetanus, Japan, 0
Tetanus, Japan, 104
Yellow fever, Kazakhstan, 0
Tetanus, Kenya, 7
Tetanus, Saint Kitts and Nevis, 0
Rubella, Lebanon, 5
Congenital Rubella Syndrome, Saint Lucia, 0
Rubella, Saint Lucia, 0
Neonatal tetanus, Saint Lucia, 0
Tetanus, Saint Lucia, 0
Yellow fever, Sri Lanka, 0
Neonatal tetanus, Lesotho, 0
Tetanus, Lithuania, 2
Yellow fever, Latvia, 0
Rubella, Morocco, 5
Neonatal tetanus, Morocco, 7
Tetanus, Republic of Moldova, 2
Congenital Rubella Syndrome, Madagascar, 0
Rubella, Madagascar, 157
Tetanus, Maldives, 0
Congenital Rubella Syndrome, Marshall Islands, 0
Rubella, Mali, 64
Tetanus, Myanmar, 96
Rubella, Mongolia, 11
Neonatal tetanus, Mongolia, 0
Tetanus, Mongolia, 0
Congenital Rubella Syndrome, Mauritius, 0
Rubella, Mauritius, 2
Neonatal tetanus, Mauritius, 0
Tetanus, Mauritius, 0
Rubella, Malaysia, 104
Yellow fever, Malaysia, 0
Yellow fever, Namibia, 0
Yellow fever, Nigeria, 0
Rubella, Nicaragua, 0
Neonatal tetanus, Nepal, 13
Rubella, New Zealand, 2
Tetanus, New Zealand, 6
Yellow fever, New Zealand, 0
Neonatal tetanus, Pakistan, 508
Congenital Rubella Syndrome, Panama, 0
Rubella, Peru, 0
Tetanus, Peru, 47
Yellow fever, Palau, 0
Tetanus, Poland, 16
Yellow fever, Poland, 0
Tetanus, Paraguay, 8
Yellow fever, Paraguay, 0
Congenital Rubella Syndrome, Romania, 0
Rubella, Romania, 350
Tetanus, Russian Federation, 13
Tetanus, Sudan, 273
Tetanus, Singapore, 0
Rubella, Sierra Leone, 2
Rubella, San Marino, 0
Neonatal tetanus, Serbia, 0
Neonatal tetanus, Sao Tome and Principe, 0
Tetanus, Suriname, 1
Congenital Rubella Syndrome, Slovakia, 0
Tetanus, Slovenia, 0
Rubella, Swaziland, 93
Neonatal tetanus, Togo, 28
Tetanus, Timor-Leste, 9
Neonatal tetanus, Turkey, 2
Tetanus, Turkey, 25
Neonatal tetanus, United Republic of Tanzania, 5
Tetanus, Uruguay, 3
Yellow fever, Venezuela, 0
Neonatal tetanus, Vietnam, 35
Rubella, Yemen, 187
Diphtheria, Paraguay, 2
Diphtheria, Israel, 0
Diphtheria, Botswana, 0
Diphtheria, Colombia, 0
Diphtheria, Rwanda, 0
Diphtheria, Nicaragua, 0
Diphtheria, United States of America, 0
Diphtheria, Greece, 0
Diphtheria, Mongolia, 0
Diphtheria, Nauru, 0
Diphtheria, Kiribati, 0
Diphtheria, Bangladesh, 11.00
Diphtheria, Pakistan, 22
Diphtheria, Samoa, 0
Diphtheria, Malaysia, 0
Diphtheria, Nigeria, 0
Diphtheria, Seychelles, 0
Diphtheria, India, 3485.00
Diphtheria, Antigua and Barbuda, 0
Diphtheria, Serbia, 0
Diphtheria, Bahamas, 0
Diphtheria, Peru, 0
Diphtheria, Panama, 0
Diphtheria, Germany, 4.00
Diphtheria, Iraq, 0
Diphtheria, Luxembourg, 0
Diphtheria, Finland, 0
H5N1 influenza, Pakistan, 0
H5N1 influenza, Iraq, 0
H5N1 influenza, China, 2
H5N1 influenza, Djibouti, 0
Japanese encephalitis, Armenia, 0
Japanese encephalitis, Georgia, 0
Japanese encephalitis, Uzbekistan, 0
Japanese encephalitis, Spain, 0
Japanese encephalitis, Nepal, 126.00
Japanese encephalitis, Austria, 0
Japanese encephalitis, Nigeria, 0
Japanese encephalitis, Palau, 0
Japanese encephalitis, Gambia, 0
Japanese encephalitis, Sri Lanka, 30
Japanese encephalitis, Malaysia, 12
Japanese encephalitis, Nauru, 0
Japanese encephalitis, Bahrain, 0
Japanese encephalitis, Burundi, 0
Japanese encephalitis, Slovenia, 0
Measles, Mozambique, 177.00
Measles, Slovakia, 0
Measles, Micronesia, 0
Measles, Lesotho, 172
Measles, Guinea-Bissau, 0
Measles, Spain, 3802
Measles, Nepal, 2359.00
Measles, Namibia, 79.00
Measles, Nicaragua, 0
Measles, El Salvador, 0
Measles, Central African Republic, 679.00
Measles, Saint Kitts and Nevis, 0
Measles, Portugal, 2
Measles, Republic of Korea, 42
Measles, Kuwait, 32
Measles, Cameroon, 504.00
Measles, Egypt, 26.00
Measles, Barbados, 0
Measles, Nauru, 0
Measles, Serbia, 370
Measles, Sierra Leone, 1865.00
Measles, Zambia, 13234.00
Measles, Finland, 27.00
Measles, Angola, 1449.00
Measles, Congo, 315.00
Measles, Kyrgyzstan, 222
Measles, South Korea, 0
Measles, Madagascar, 0
Measles, Liberia, 279.00
Measles, Honduras, 0
Measles, Ethiopia, 3255.00
Measles, Ghana, 120
Measles, Niue, 0
Meningitis, Burkina Faso, 6957.00
Meningitis, Mali, 688.00
Meningitis, Niger, 314.00
Meningitis, Ghana, 739.00
Mumps, Niue, 0
Mumps, Nauru, 0
Mumps, Saudi Arabia, 26.00
Mumps, Venezuela, 2740
Mumps, Cabo Verde, 198.00
Mumps, Marshall Islands, 0
Mumps, Israel, 301.00
Mumps, Spain, 4416.00
Mumps, Turkey, 1609.00
Mumps, Estonia, 8.00
Mumps, Kazakhstan, 51.00
Mumps, Swaziland, 6773.00
Mumps, Norway, 16.00
Mumps, Algeria, 0
Mumps, Laos, 54.00
Mumps, Australia, 145.00
Mumps, China, 454385.00
Mumps, San Marino, 1.00
Mumps, New Zealand, 52
Mumps, Bhutan, 262
Mumps, Cook Islands, 0
Mumps, Guinea-Bissau, 0
Mumps, Samoa, 0
Mumps, Saint Kitts and Nevis, 0
Pertussis, Mexico, 252
Pertussis, Slovenia, 284.00
Pertussis, Nigeria, 0
Pertussis, Azerbaijan, 27.00
Pertussis, Romania, 86.00
Pertussis, Vanuatu, 0
Pertussis, Jordan, 0
Pertussis, Bahrain, 0
Pertussis, Mongolia, 0
Pertussis, Papua New Guinea, 4625.00
Pertussis, Swaziland, 0
Pertussis, Nepal, 1733.00
Pertussis, Qatar, 0
Pertussis, Israel, 2345.00
Pertussis, Samoa, 0
Pertussis, Tajikistan, 56.00
Pertussis, China, 2517.00
Pertussis, Brunei Darussalam, 3.00
Pertussis, United States of America, 18610
Pertussis, Montenegro, 8.00
Pertussis, Belarus, 151.00
Pertussis, Democratic Republic of the Congo, 2452
Pertussis, Egypt, 0
Congenital Rubella Syndrome, Czech Republic, 1.00
Congenital Rubella Syndrome, Cambodia, 9.00
Congenital Rubella Syndrome, Swaziland, 0
Congenital Rubella Syndrome, Iran, 0
Congenital Rubella Syndrome, Burundi, 0
Congenital Rubella Syndrome, Armenia, 0
Congenital Rubella Syndrome, Burkina Faso, 0
Congenital Rubella Syndrome, Germany, 0
Congenital Rubella Syndrome, Andorra, 0
Congenital Rubella Syndrome, Slovakia, 0
Congenital Rubella Syndrome, Kazakhstan, 0
Congenital Rubella Syndrome, Mauritius, 0
Congenital Rubella Syndrome, Equatorial Guinea, 0
Congenital Rubella Syndrome, Honduras, 0
Congenital Rubella Syndrome, Iraq, 1.00
Congenital Rubella Syndrome, Nicaragua, 0
Congenital Rubella Syndrome, Tuvalu, 0
Congenital Rubella Syndrome, Tajikistan, 0
Congenital Rubella Syndrome, Ukraine, 2
Congenital Rubella Syndrome, Cyprus, 0
Congenital Rubella Syndrome, Mongolia, 0
Congenital Rubella Syndrome, Cuba, 0
Congenital Rubella Syndrome, Barbados, 0
Congenital Rubella Syndrome, Paraguay, 0
Congenital Rubella Syndrome, Estonia, 0
Congenital Rubella Syndrome, Dominican Republic, 0
Congenital Rubella Syndrome, Cook Islands, 0
Congenital Rubella Syndrome, Chile, 0
Rubella, Mozambique, 143.00
Rubella, Tajikistan, 0
Rubella, Bhutan, 3.00
Rubella, Azerbaijan, 0
Rubella, Israel, 1.00
Rubella, Antigua and Barbuda, 0
Rubella, Uzbekistan, 23.00
Rubella, Turkey, 1734.00
Rubella, United States of America, 4.00
Rubella, Serbia, 14.00
Rubella, Saint Lucia, 0
Rubella, San Marino, 0
Rubella, Australia, 60
Rubella, Cabo Verde, 10
Rubella, Dominica, 0
Rubella, Nepal, 1175.00
Rubella, Timor-Leste, 0
Rubella, Syria, 7.00
Rubella, Malawi, 267.00
Rubella, Mongolia, 13.00
Rubella, Tunisia, 1075.00
Rubella, Japan, 369.00
Rubella, Latvia, 2
Rubella, Benin, 20
Rubella, United Republic of Tanzania, 18.00
Rubella, Nicaragua, 0
Rubella, Costa Rica, 0
Rubella, Tuvalu, 0
Rubella, Luxembourg, 0
Rubella, Cyprus, 0
Rubella, Brunei Darussalam, 2
Neonatal tetanus, Spain, 0
Neonatal tetanus, Bolivia, 1.00
Neonatal tetanus, Malaysia, 3.00
Neonatal tetanus, Macedonia, 0
Neonatal tetanus, Ireland, 0
Neonatal tetanus, Chad, 215.00
Neonatal tetanus, Jordan, 0
Neonatal tetanus, Cambodia, 9.00
Neonatal tetanus, Argentina, 0
Neonatal tetanus, Colombia, 2
Neonatal tetanus, Sri Lanka, 0
Neonatal tetanus, Pakistan, 505.00
Neonatal tetanus, Burkina Faso, 2
Neonatal tetanus, Grenada, 0
Neonatal tetanus, Bhutan, 0
Neonatal tetanus, Dominica, 0
Neonatal tetanus, Burundi, 2
Neonatal tetanus, Jamaica, 0
Neonatal tetanus, Rwanda, 0
Neonatal tetanus, Thailand, 1.00
Tetanus, Netherlands, 5.00
Tetanus, Ethiopia, 33.00
Tetanus, Argentina, 1.00
Tetanus, Haiti, 0
Tetanus, Georgia, 5.00
Tetanus, Marshall Islands, 0
Tetanus, Latvia, 0
Tetanus, Philippines, 1537.00
Tetanus, Cuba, 1.00
Tetanus, Ecuador, 2
Tetanus, Brunei Darussalam, 1.00
Tetanus, Pakistan, 516.00
Tetanus, Iceland, 0
Tetanus, Mexico, 23.00
Tetanus, Malawi, 8.00
